h,t,n,h_p,i,w,C,W,V,M_y,M_Rd,M_y/M_Rd,V_z,V_Rd,V_z/V_Rd,P_z,N_Rd,P_z/N_Rd,u_z,u_z/u_zul,u_z,u_z/u_zul,f_gs0,f_gs1,f_gs2,fh_0,fh_1,fh_2,BC0,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,BC9,BC10
1.7,0.15,6.0,1.12,1.0,0.41,96947.54,214.73,85.89,-6760.51,5616.66,1.204,-1098.49,990.8,1.109,278.78,28851.6,0.01,18.3,0.348,50.74,1.125,1.739,3.334,3.74,4.042,6.865,11.104,0,1,0,0,1,0,0,0,0,0,0
1.93,0.25,3.0,0.69,1.0,2.93,162737.08,367.24,146.89,-6951.41,6395.72,1.087,-1431.6,1019.4,1.404,699.8,13285.6,0.053,10.8,0.195,27.3,0.575,1.821,2.878,4.184,3.79,5.216,5.867,0,0,0,0,1,0,0,0,1,0,0
0.19,0.28,2.0,1.45,1.0,6.9,123311.63,267.92,107.17,-4618.28,501.93,9.201,622.85,345.05,1.805,564.18,45813.6,0.012,3523.5,58.115,11337.97,218.172,0.187,0.265,0.399,0.293,0.536,0.765,0,0,0,0,0,0,0,0,1,0,0
1.13,0.13,3.0,1.12,0.0,6.21,83118.34,182.48,72.99,-8323.6,3685.93,2.258,-1081.3,885.6,1.221,407.31,28851.6,0.014,89.40000000000000,1.545,306.23,6.173,1.428,1.794,3.355,1.904,3.7,5.725,0,0,0,0,1,1,0,0,1,0,0
1.6,0.29,2.0,0.62,2.0,0.93,153755.1,346.94,138.77,-9541.79,5277.93,1.808,-1558.53,976.43,1.596,979.92,11451.6,0.086,13.2,0.259,42.36,0.971,1.575,2.884,4.072,3.284,3.502,5.114,1,0,0,0,1,0,0,0,0,0,0
0.58,0.29,3.0,1.35,3.0,4.97,132235.18,292.02,116.81,-6007.65,1822.95,3.296,-1470.66,681.09,2.159,633.51,40213.6,0.016,110.8,1.95,318.91,6.548,0.894,1.039,1.413,1.693,1.855,3.18,0,0,0,0,0,0,0,0,0,0,0
1.15,0.21,6.0,0.8,1.0,6.1,123686.54,278.42,111.37,-5330.2,3753.68,1.42,-1071.29,890.51,1.203,246.05,16563.6,0.015,23.2,0.387,57.08,1.111,1.509,2.557,2.858,3.629,4.255,5.891,0,0,0,0,0,0,0,0,1,0,0
2.41,0.21,3.0,0.56,2.0,3.94,148903.77,336.58,134.63,-7444.16,8021.59,0.928,-1578.25,1064.66,1.482,603.21,10035.6,0.06,18.3,0.343,40.28,0.881,1.842,2.756,3.129,3.526,4.409,5.41,0,0,0,0,1,0,0,0,0,0,0
0.53,0.2,7.0,0.53,3.0,2.25,82257.72,185.93,74.37,-3848.2,1653.59,2.327,829.77,651.91,1.273,202.8,9381.6,0.022,127.40000000000000,2.41,367.22,8.104,1.117,1.165,2.317,1.602,3.398,4.496,0,1,1,0,0,0,0,0,0,0,0
1.14,0.21,7.0,1.42,3.0,1.73,112369.59,247.3,98.92,-5435.19,3719.8,1.461,-1027.6,888.07,1.157,229.23,44091.6,0.005,22.0,0.425,71.97,1.62,1.172,2.509,2.991,3.764,6.159,8.2,1,1,0,0,0,0,0,0,0,0,0
1.54,0.27,5.0,1.29,2.0,2.74,153042.85,340.42,136.17,-8848.04,5074.7,1.744,-1564.89,967.13,1.618,328.37,37045.6,0.009,24.3,0.466,64.5,1.442,1.446,2.94,3.563,3.421,5.39,9.5,1,0,0,0,1,0,0,0,0,0,0
0.26,0.18,3.0,1.38,0.0,3.32,80619.59,174.55,69.82,-4942.49,739.04,6.688,-634.99,429.99,1.477,215.2,41851.6,0.005,1553.1,28.359,4932.47,105.074,0.338,0.519,1.003,0.464,1.498,1.908,0,0,0,0,1,0,0,0,1,0,0
0.41,0.1,6.0,1.02,3.0,1.82,45949.22,100.62,40.25,-2878.18,1247.12,2.308,-545.03,569.13,0.958,125.72,24571.6,0.005,157.0,3.019,452.74,10.157,0.702,1.074,1.522,1.452,3.537,3.963,0,1,0,0,0,0,0,0,0,0,0
1.6,0.16,6.0,0.54,1.0,1.77,94131.17,212.64,85.06,-4639.92,5277.93,0.879,-955.44,976.43,0.979,171.38,9595.6,0.018,13.4,0.255,37.71,0.837,1.493,2.908,3.884,4.087,4.825,7.553,0,0,0,0,1,0,0,0,0,0,0
1.36,0.13,4.0,0.82,2.0,3.88,76730.36,171.28,68.51,-4986.36,4465.0,1.117,-924.39,935.71,0.988,245.21,17211.6,0.014,37.8,0.71,96.43,2.112,1.345,2.475,2.92,2.695,4.579,7.277,0,0,0,0,1,0,0,0,0,0,0
2.37,0.11,2.0,1.34,1.0,4.12,103513.39,222.41,88.96,-6541.02,7886.1,0.829,971.43,1061.46,0.915,814.11,39675.6,0.021,9.3,0.162,31.56,0.64,1.781,2.537,4.761,3.567,5.2,6.465,0,0,0,0,0,0,0,0,1,0,0
1.29,0.19,7.0,1.31,0.0,1.93,107680.86,237.62,95.05,-7752.94,4227.89,1.834,1448.78,921.8,1.572,92.99,38085.6,0.002,31.6,0.605,96.87,2.164,1.606,2.483,2.665,3.212,5.046,10.185,0,0,0,0,1,0,0,0,1,0,0
0.78,0.16,5.0,1.2,1.0,2.33,82384.4,181.36,72.54,-4547.79,2500.4,1.819,-820.48,775.42,1.058,141.14,32563.6,0.004,48.0,0.889,122.04,2.637,0.88,1.996,2.541,2.584,3.644,5.901,0,0,0,0,1,0,0,0,0,0,0
0.22,0.24,4.0,1.38,0.0,0.6,90620.92,198.39,79.36,-2894.0,603.55,4.795,-542.67,383.41,1.415,176.14,41851.6,0.004,783.2,15.148,2324.71,52.457,0.329,0.427,0.995,0.656,1.674,1.88,1,1,0,0,0,0,0,0,0,0,0
2.26,0.17,6.0,1.2,3.0,3.89,131456.06,291.85,116.74,-4523.72,7513.51,0.602,-1075.84,1052.19,1.022,340.03,32563.6,0.01,8.4,0.151,29.18,0.612,2.694,4.212,4.83,5.622,9.253,9.729,0,0,0,1,0,0,0,0,0,1,1
1.48,0.16,2.0,1.17,3.0,2.58,102864.88,225.03,90.01,-6230.13,4871.46,1.279,1098.99,957.29,1.148,806.75,31141.6,0.026,36.8,0.688,113.76,2.481,1.425,2.66,3.516,2.665,3.72,4.854,0,1,1,1,0,0,0,0,0,0,0
1.09,0.15,7.0,0.97,1.0,6.62,93218.31,208.04,83.22,-4354.11,3550.44,1.226,-853.14,875.43,0.975,155.21,22581.6,0.007,22.700000000000000,0.376,54.62,1.055,1.273,2.733,2.95,3.669,4.39,5.991,0,0,0,0,0,0,0,0,1,0,0
0.28,0.19,5.0,0.73,1.0,2.23,74131.75,166.47,66.59,-2948.4,806.78,3.655,-532.85,451.54,1.18,92.22,14421.6,0.006,467.6,8.699,1223.13,26.547,0.585,0.676,1.336,0.83,1.925,2.272,0,0,0,0,0,0,0,0,0,0,0
1.69,0.17,2.0,0.81,1.0,1.41,103734.71,231.43,92.57,-6714.54,5582.78,1.203,-1078.17,989.42,1.09,714.81,16885.6,0.042,10.3,0.199,32.74,0.74,1.729,3.298,4.174,3.674,4.191,5.603,0,0,0,0,1,0,0,0,0,0,0
0.12,0.17,2.0,1.26,1.0,1.66,70679.42,151.68,60.67,-2462.69,264.82,9.299,410.52,241.63,1.699,300.22,35515.6,0.008,4614.0,88.277,14418.94,321.847,0.183,0.209,0.272,0.27,0.308,0.802,0,0,0,0,1,0,0,0,0,0,0
2.24,0.26,4.0,0.79,0.0,1.62,168589.24,379.87,151.95,-9309.67,7445.76,1.25,-1726.2,1050.43,1.643,372.44,16245.6,0.023,11.0,0.213,34.15,0.772,2.252,4.072,5.631,4.619,5.398,9.355,0,0,0,0,1,0,0,0,0,0,0
2.14,0.3,2.0,0.84,1.0,0.8,184588.6,414.69,165.88,-11384.97,7107.04,1.602,-1843.89,1041.21,1.771,1096.65,17875.6,0.061,8.6,0.169,28.3,0.65,1.994,3.666,5.004,4.01,4.644,6.522,1,0,0,0,1,0,0,0,0,0,0
0.9,0.17,6.0,1.03,2.0,1.94,82862.3,184.18,73.67,-5425.42,2906.87,1.866,-940.69,819.3,1.148,179.11,24981.6,0.007,52.900000000000000,1.031,161.1,3.662,0.966,1.887,2.623,2.47,3.837,7.658,1,0,0,0,1,0,0,0,0,0,0
1.69,0.16,3.0,1.3,1.0,3.35,114020.7,250.11,100.04,-5540.55,5582.78,0.992,-1013.87,989.42,1.025,410.44,37563.6,0.011,11.3,0.201,26.78,0.556,1.683,3.32,3.866,4.561,5.284,9.086,0,0,0,0,0,0,0,0,1,0,0
2.13,0.21,3.0,1.21,1.0,6.2,167608.21,372.8,149.12,-7273.64,7073.17,1.028,-1365.32,1040.25,1.312,546.83,33045.6,0.017,7.6,0.127,17.78,0.346,2.191,3.655,4.55,4.796,5.944,8.541,0,0,0,0,0,0,0,0,1,0,0
0.94,0.13,7.0,1.3,0.0,5.49,78498.55,171.7,68.68,-8187.93,3042.36,2.691,1217.94,832.33,1.463,124.58,37563.6,0.003,113.0,1.972,369.29,7.519,1.267,1.508,2.167,1.703,3.891,5.848,0,0,0,0,1,0,0,0,1,0,0
1.59,0.16,7.0,0.77,2.0,3.87,96841.94,217.63,87.05,-5992.04,5244.06,1.143,-1124.89,974.91,1.154,265.27,15621.6,0.017,28.9,0.543,69.98,1.533,1.525,2.775,3.134,3.227,5.376,9.379,0,0,0,0,1,0,0,0,0,0,0
1.07,0.1,2.0,1.38,1.0,4.01,72771.13,153.32,61.33,-4767.7,3482.7,1.369,717.53,870.15,0.825,603.5,41851.6,0.014,41.3,0.72,133.54,2.716,0.881,1.478,2.477,1.97,3.261,3.727,0,0,0,0,0,0,0,0,1,0,0
2.4,0.23,4.0,0.74,1.0,3.79,174857.9,394.5,157.8,-7642.57,7987.72,0.957,-1496.7,1063.87,1.407,419.97,14715.6,0.029,7.7,0.135,19.3,0.395,2.323,3.285,4.945,5.157,6.31,7.106,0,0,0,0,1,0,0,0,1,0,0
1.15,0.15,4.0,1.49,0.0,0.86,87459.31,188.64,75.46,-4858.81,3753.68,1.294,-851.88,890.51,0.957,243.19,48165.6,0.005,22.700000000000000,0.446,72.4,1.659,0.999,2.768,2.884,3.613,4.404,8.246,1,0,0,0,1,0,0,0,0,0,0
1.13,0.18,2.0,0.86,0.0,5.38,105133.85,234.27,93.71,-9084.24,3685.93,2.465,-1296.7,885.6,1.464,613.52,18555.6,0.033,93.3,1.631,318.7,6.5,1.314,1.414,3.591,1.794,2.739,4.985,0,0,0,0,1,0,0,0,1,0,0
0.68,0.3,6.0,0.77,2.0,3.95,123147.08,277.69,111.08,-8126.67,2161.67,3.759,-1379.04,732.17,1.883,300.1,15621.6,0.019,173.4,3.251,494.16,10.81,0.9,1.158,2.139,1.379,3.239,5.16,0,0,0,0,1,0,0,0,0,0,0
2.02,0.18,3.0,1.08,1.0,0.91,118700.08,263.22,105.29,-6039.76,6700.57,0.901,-1170.02,1029.19,1.137,470.41,27091.6,0.017,9.6,0.189,29.28,0.673,1.935,4.341,4.796,4.639,5.839,9.264,1,0,0,0,1,0,0,0,0,0,0
2.45,0.19,6.0,0.61,2.0,4.06,137523.01,310.77,124.31,-7204.49,8157.08,0.883,-1485.06,1067.77,1.391,433.86,11205.6,0.039,17.3,0.324,36.67,0.801,1.972,3.399,3.432,4.124,5.368,8.681,0,0,0,0,1,0,0,0,0,0,0
1.5,0.17,3.0,0.85,2.0,2.51,98868.85,220.88,88.35,-5635.92,4939.21,1.141,-1082.66,960.63,1.127,423.49,18213.6,0.023,25.0,0.481,70.75,1.589,1.58,2.802,3.317,3.19,4.524,7.071,1,0,0,0,1,0,0,0,0,0,0
0.4,0.3,5.0,0.85,3.0,5.17,119210.82,268.19,107.28,-2937.47,1213.25,2.421,-704.33,561.26,1.255,197.11,18213.6,0.011,180.5,3.166,473.8,9.695,0.901,1.072,1.475,1.323,3.056,3.68,0,0,0,0,0,0,0,0,0,0,0
1.37,0.11,5.0,1.0,2.0,3.47,67523.0,149.15,59.66,-4697.02,4498.87,1.044,-831.58,937.61,0.887,175.56,23763.6,0.007,32.100000000000000,0.607,83.27,1.836,1.284,2.618,3.068,2.99,5.132,8.932,1,0,0,0,1,0,0,0,0,0,0
2.19,0.14,2.0,0.85,1.0,0.86,97289.05,216.14,86.46,-6515.1,7276.4,0.895,-1050.21,1045.9,1.004,625.43,18213.6,0.034,7.5,0.148,25.66,0.59,2.029,4.017,5.266,4.33,5.016,6.92,1,0,0,0,1,0,0,0,0,0,0
1.38,0.23,5.0,0.63,1.0,3.36,132083.29,298.42,119.37,-5955.04,4532.74,1.314,-1193.82,939.5,1.271,280.81,11701.6,0.024,18.700000000000000,0.333,46.88,0.973,1.604,2.491,3.225,3.893,4.186,5.932,0,0,0,0,0,0,0,0,1,0,0
0.26,0.1,6.0,1.47,2.0,3.77,49427.76,104.93,41.97,-3500.29,739.04,4.736,-776.41,429.99,1.806,148.11,46981.6,0.003,828.9,15.586,2379.99,52.209,0.324,0.441,0.721,0.64,1.82,2.15,1,0,0,0,1,0,0,0,0,0,0
0.94,0.3,3.0,1.01,3.0,1.99,136223.76,304.58,121.83,-5903.35,3042.36,1.94,-1197.64,832.33,1.439,629.6,24165.6,0.026,39.0,0.745,120.17,2.678,1.489,2.155,3.126,2.83,3.899,5.091,0,1,1,1,0,0,0,0,0,0,0
0.52,0.16,4.0,0.81,1.0,0.23,73644.11,164.61,65.85,-6778.03,1619.72,4.185,-1219.08,645.74,1.888,284.58,16885.6,0.017,270.2,4.881,797.49,16.809,0.787,1.087,1.542,1.096,2.842,4.011,0,0,0,0,1,0,0,0,0,0,0
1.7,0.29,6.0,0.74,3.0,1.17,158045.54,356.74,142.7,-7127.52,5616.66,1.269,-1492.97,990.8,1.507,358.03,14715.6,0.024,13.7,0.269,41.71,0.955,1.561,3.6,4.026,4.22,5.138,8.708,1,0,0,0,1,0,0,0,0,0,0
1.08,0.11,4.0,0.62,3.0,1.5,57353.57,128.61,51.45,-2977.03,3516.57,0.847,-643.0,872.81,0.737,231.56,11451.6,0.02,28.5,0.555,90.01,2.043,1.435,2.622,3.437,3.207,4.047,7.583,1,1,0,0,0,0,0,0,0,0,0
1.09,0.15,5.0,0.99,0.0,1.21,78367.87,173.92,69.57,-5103.81,3550.44,1.438,-880.9,875.43,1.006,158.59,23365.6,0.007,31.7,0.622,95.52,2.186,1.179,2.447,3.222,3.221,3.876,8.142,1,0,0,0,1,0,0,0,0,0,0
